mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_random_seed,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,sample_weight
0.2508659839630127,0.008756136894226075,0.821102127453979,0.823102401090064,0.1,3,100,20,42,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 0.8}",1,0.8331401282393802,0.8232419311596353,0.8199935880309913,0.8240271086258335,0.8078681538872563,0.8306975348848392,0.8242622228159231,0.8232497357765906,0.8308976756612343,0.8184852811293319,0.8168841683366734,0.8242316757408981,0.8219107548430192,0.8192730504867733,0.8311294589178357,0.823416204375101,0.8179541447624707,0.8236450017771502,0.8069774820181446,0.8207564869444872,0.02907615118974434,0.002582479487344225,0.008692675486306709,0.003189600331309345,1
0.21124765872955323,0.009026527404785156,0.8189184826648602,0.8218286648762756,0.1,3,100,20,42,1,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 1}",2,0.8311478760352659,0.8215223743913891,0.820874966604328,0.8248940530673429,0.8050519636655089,0.8255294462389635,0.8179569863745658,0.8196634317843907,0.830002538071066,0.817780822872743,0.8168941883767534,0.8234903520856299,0.8202789579158316,0.8222210415553878,0.8212340681362724,0.8186904304540411,0.8187225486376896,0.8240301087144759,0.8070179102359697,0.820464587598392,0.0058802105272206424,0.002734794781800696,0.007889469409352055,0.0025244841347683237,1
0.2158045291900635,0.009145689010620118,0.8100533137668943,0.8127033513603548,0.1,3,100,20,42,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 0.8}",1,0.8244381512156025,0.814429558302703,0.8127337697034465,0.8139567140169424,0.7988393000267165,0.8160246801062414,0.8102178733636121,0.8117151306759193,0.8276154154421587,0.811726766650289,0.8155676686706745,0.8223966378803227,0.801345490981964,0.8018877504180606,0.8155820975283902,0.8136843693431806,0.8084936740548565,0.8168414761276754,0.7856934978842119,0.8043704300822148,0.0075845487547906544,0.0016784234298717303,0.011751197924802339,0.0056211503094423495,10
0.2122931718826294,0.007746553421020508,0.8032194133032279,0.8062085721347099,0.1,3,100,20,42,1,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 1}",2,0.8096124766230297,0.800465669648246,0.8098844509751534,0.8123958054761033,0.7864499064921187,0.8041026954005317,0.8103346246326475,0.8116953023287834,0.8132053165909698,0.7983783603190806,0.8115921175684703,0.813796331759079,0.8000406145624582,0.8016615304359374,0.806535203740815,0.804897520795448,0.8018020007951776,0.8124214795081044,0.7827330010722848,0.8022710256757863,0.006363885109726458,0.0022913489562898233,0.010147569259900544,0.005488050269430294,10
0.21133253574371338,0.009604978561401366,0.8048205534628212,0.8073020354600651,0.1,3,100,20,42,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 0.8}",1,0.8223005610472882,0.8136381981938551,0.8138018968741652,0.8151502280522276,0.8002757146673791,0.8161631534813201,0.8107396473417046,0.8121353573231836,0.8165268501202243,0.799722813666252,0.7987790247160989,0.8035670381565194,0.801086706746827,0.8023131287284644,0.8024334001336005,0.8004448747131722,0.7989123202985797,0.8068615350110128,0.7833410307589126,0.8030240272746441,0.005231345559721239,0.0009110433623797865,0.010636394844685702,0.006045010706315107,20
0.20594966411590576,0.010064911842346192,0.7988018409824269,0.8014259535713606,0.1,3,100,20,42,1,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 1}",2,0.8087118621426663,0.8003087671469992,0.8033765695965801,0.8029112999969952,0.7837837296286402,0.8021970306933838,0.8024426930269837,0.8007922425420714,0.8146278386321132,0.7988043802031591,0.7944650634602539,0.8009767506386986,0.7990065464261857,0.7999959805994293,0.8038161656646625,0.8026736042796516,0.7935110033025303,0.801977014798829,0.7842720845833282,0.8036224648143899,0.00569058188330593,0.002654224328126253,0.009441985325282672,0.0014231909364092652,20
0.21169593334197997,0.009646439552307129,0.8013930408116945,0.8041018775671969,0.1,3,100,20,42,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 0.8}",1,0.8187083889927864,0.811848571475583,0.8113258081752603,0.8138737029229878,0.7834858402351055,0.8015815104195663,0.8014873096446701,0.8004822606468687,0.8189182473951375,0.8008978474246028,0.7979489645958583,0.8031608047988342,0.8001755511022044,0.8014931594620287,0.8038835003340014,0.8014576234069826,0.7941006930360387,0.802658351370151,0.7838896229332413,0.8035649437443638,0.007777704241898557,0.0032859660822283305,0.011855023140649805,0.0044974959437535265,50
0.19713733196258545,0.007698488235473633,0.7980038463708922,0.8004124471597581,0.1,3,100,20,42,1,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 100, 'n_estimators': 20, 'random_seed': 42, 'subsample': 1}",2,0.8084690088164573,0.7988980339565981,0.8028954047555436,0.8026887958126808,0.7835558375634519,0.8018385199209566,0.8005825541009886,0.7996052411543808,0.814267699706118,0.7984375186555921,0.7931985303941216,0.7997943225207939,0.7988464929859719,0.7993107569521274,0.8035231796927188,0.8005024036213412,0.7931938693686641,0.8017749132515487,0.7815007436382453,0.8012739657515633,0.005004984204618453,0.0020898183202564613,0.009813820067032061,0.0013514154755165043,50
