mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_random_seed,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,sample_weight
0.5864150285720825,0.026365184783935548,0.8407083165040675,0.8478750846290302,0.1,5,100,50,42,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 100, 'n_estimators': 50, 'random_seed': 42, 'subsample': 0.8}",1,0.8473271440021373,0.8472151932085563,0.8432726422655624,0.8471842799953095,0.8251513491851457,0.8494038190059894,0.8458231365215069,0.8466063109842126,0.8510746727224152,0.8464937974481522,0.8333921175684702,0.8487855173275434,0.8404086840347362,0.8480991881800847,0.8464268537074148,0.846993838173125,0.8424000974561012,0.8483987948041691,0.8318044238108816,0.8495701071631605,0.07762083901381561,0.005979049514939031,0.007710427834387734,0.0010756633542535312,1
